epoch,loss,mrcnn_bbox_loss,mrcnn_class_loss,mrcnn_mask_loss,rpn_bbox_loss,rpn_class_loss,val_loss,val_mrcnn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_mask_loss,val_rpn_bbox_loss,val_rpn_class_loss
67,3.60994027654,0.435585321883,0.170501017518,0.510483409961,2.48022715509,0.0131187286302,2.77798127294,0.419233079106,0.149938194053,0.496912724972,1.69942950368,0.0124430911877
68,3.59428603252,0.419582883616,0.185966805468,0.494160425266,2.48142152975,0.013129709434,2.76139291883,0.370171983689,0.164000704363,0.488758876324,1.7282179895,0.0102186524286
69,3.63572018862,0.423684779232,0.180430211462,0.49491845727,2.52353718152,0.0131248349285,3.01090163112,0.382619200498,0.174748646393,0.486700006127,1.9552915746,0.0115174088185
70,3.60704244097,0.427682094127,0.169483585628,0.497136945923,2.49881497085,0.0139000542834,2.98842533827,0.391013302207,0.181787734777,0.483522211909,1.92175505996,0.0103221927607
71,3.72179802815,0.432530186872,0.177715907168,0.495000630716,2.60335256428,0.0131738642512,2.87569697738,0.41424307391,0.124486245401,0.463138354421,1.86371793479,0.0100864474953
72,3.62039968371,0.438837855409,0.181448325745,0.495694046716,2.48928664352,0.015107867483,2.61720137358,0.374672185779,0.138312518261,0.468945472538,1.62431792021,0.010928310079
73,3.73561314325,0.440664464285,0.189371671341,0.503866624435,2.58864934837,0.0130360510268,2.72932750583,0.402877185792,0.144233367369,0.467590276897,1.70265360147,0.0119481025811
74,3.59470017592,0.424946389347,0.173996115485,0.493332553506,2.48869265248,0.0137074266479,3.07307610869,0.371136612892,0.155997409234,0.480776471794,2.05436967209,0.0107708521362
75,3.39052052339,0.421414870347,0.180376085726,0.504674244424,2.27044182986,0.0135883840119,2.72591692388,0.373375737518,0.142574126143,0.476242190897,1.72423700355,0.00946271448396
76,3.36892692486,0.423535600404,0.180250182599,0.493850302498,2.25835995818,0.0129057219413,2.73917524576,0.375908176601,0.161932215542,0.461866720915,1.72806384504,0.0113790940202
77,3.48409935594,0.421858529896,0.192870068327,0.496267525355,2.36031489412,0.0127631082248,2.96456209064,0.388797882646,0.165060936399,0.480763398111,1.91998407811,0.00993057123735
78,3.5502460746,0.422148085882,0.165013524927,0.490672608912,2.4594754681,0.0129110949265,3.00232038617,0.378760980815,0.172515929788,0.483423907161,1.9564884308,0.0111058109894
79,3.49825599432,0.406258365611,0.169943952194,0.495408317546,2.41344245185,0.0131775531239,2.79176632047,0.366044559479,0.151246568784,0.47761143595,1.78673943251,0.010098918631
80,3.43996578991,0.415585439006,0.169886899677,0.489243803918,2.35227077747,0.0129534454118,3.08592393517,0.358175683096,0.174457708634,0.477989547551,2.06628952622,0.00898602056259
81,3.4216010944,0.405233922054,0.167183755276,0.48189959387,2.35624829764,0.0110100488225,2.65430147886,0.354474562183,0.136731823571,0.457901332676,1.69498533905,0.010182917919
82,3.51033532143,0.407011649261,0.179250405033,0.480753707389,2.43170998196,0.0115840106993,2.94070743322,0.375051262677,0.148138716072,0.481861641705,1.92560388863,0.0100263616157
83,3.35441370308,0.418405441592,0.17155058569,0.488395920893,2.26477675304,0.0112593564088,2.90168794513,0.362907820791,0.157629681826,0.478034314513,1.89299611181,0.0100942923781
84,3.57650879463,0.422490066191,0.172795643806,0.493625168502,2.47391377479,0.0136584114004,2.80303646445,0.354808485359,0.168519460391,0.463386293948,1.80442540169,0.0118710796314
85,3.53005855918,0.422909316321,0.172134805912,0.486099996666,2.43688199431,0.0120067105547,2.80086289167,0.37808569625,0.152284866646,0.453857558668,1.80711930603,0.00948974464438
86,3.28982528607,0.399358924031,0.173759034953,0.481921916405,2.22305642486,0.0117032169417,2.75262811542,0.344997904152,0.168769695488,0.4552157709,1.77368465334,0.00993430365168
87,3.5173018527,0.419045231442,0.178025051877,0.49803521812,2.409256953,0.012913551376,2.93055273175,0.345624194294,0.157497359589,0.456012253463,1.96099721283,0.0103957878437
88,3.44687196215,0.406502862473,0.1828246806,0.488968357046,2.35740963976,0.0111405152911,2.72475419521,0.361490839124,0.138408910371,0.458023342192,1.75544278473,0.0113623653591
89,3.46720001976,0.404876933768,0.174913297767,0.492213997543,2.38346310392,0.0117066907351,3.02434337497,0.360238326639,0.155419497071,0.452927610278,2.04656676859,0.00916512041353
90,3.44282381455,0.423745842899,0.171219403079,0.493443974058,2.34219683935,0.0121917052831,2.6665836978,0.354630261809,0.145495416354,0.462015993595,1.69413942963,0.0102765461075
91,3.54709915717,0.422271943291,0.171777002153,0.493266876936,2.44750255793,0.0122546045108,3.01996520519,0.382408264726,0.166714371219,0.454304552674,2.00652919024,0.00998263904825
92,3.50551053842,0.417709906325,0.183495768867,0.492172974547,2.40032879531,0.0117768846367,2.91424479604,0.376825347841,0.155414739475,0.467014146149,1.9051734221,0.00979090471286
93,3.4325138096,0.395698149775,0.177138382364,0.474865862528,2.37298435137,0.0118008619149,2.89111290932,0.357948639467,0.172207673937,0.456084030271,1.8957396099,0.00910673427337
94,3.43290008386,0.412868846407,0.178627700284,0.481253813207,2.34692986101,0.0131936191224,2.94371200562,0.344487249106,0.181625131182,0.451633310318,1.95630485028,0.00963520493417
95,3.50490257502,0.420231274317,0.186098450248,0.490068923235,2.39652594119,0.0119516393783,2.71724176884,0.359350372106,0.138347884994,0.460630240738,1.74972800404,0.00915887654468
96,3.24153297981,0.403725205387,0.178812493801,0.477015294035,2.16981038153,0.0121431899971,3.00922547817,0.363684955537,0.153444051836,0.468583040535,2.01359770998,0.00988930458261
97,3.35963116725,0.403662064994,0.177223313041,0.487099674642,2.2799423291,0.01167728885,3.11580244899,0.361664910316,0.185508942381,0.459066144526,2.09809086114,0.0114450888627
98,3.47775368452,0.422747938136,0.187055715273,0.493988752166,2.36216005286,0.0117746725323,2.80069743276,0.374834947884,0.169353476036,0.455259876847,1.79254496008,0.0086776470195
99,3.59497640928,0.423980088681,0.191631385883,0.487072159747,2.48019557486,0.0120705662049,2.84038518667,0.368843778223,0.155994455246,0.462262792885,1.842926296,0.0103311950556
